id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
30675	Corpse Of Kamur		9C	E8	A9	-1
30676	Croop	Warehouse Chief 	9C	E8	A9	-1
30677	Flutter	Head Blacksmith	9C	E8	A9	-1
30678	Helton	Blacksmith	9C	E8	A9	-1
30679	Roameria	Master	9C	E8	A9	-1
30680	Egnos	Priest	9C	E8	A9	-1
30681	Karia	High Prefect 	9C	E8	A9	-1
30682	Pekiron	Seer	9C	E8	A9	-1
30683	Daunt	Prefect	9C	E8	A9	-1
30684	Viktor	Trader	9C	E8	A9	-1
30685	Baxt	Warehouse Chief 	9C	E8	A9	-1
30686	Silva	Warehouse Freightman	9C	E8	A9	-1
30687	Vergara	Head Blacksmith	9C	E8	A9	-1
30688	Duning	Blacksmith	9C	E8	A9	-1
30689	Siria	Grand Master	9C	E8	A9	-1
30690	Luther	Master	9C	E8	A9	-1
30691	Aren Athebalt	Master	9C	E8	A9	-1
30692	Stedmiel	Master	9C	E8	A9	-1
30693	Queenien	Master	9C	E8	A9	-1
30694	Scraide	Grand Magister	9C	E8	A9	-1
30695	Moses	Magister	9C	E8	A9	-1
30696	Page	Magister	9C	E8	A9	-1
30697	Videlrien	Magister	9C	E8	A9	-1
30698	Evelyn	Magister	9C	E8	A9	-1
30699	Medown	Grand Master	9C	E8	A9	-1
30700	Prestan	Master	9C	E8	A9	-1
30701	Errickin	Magister	9C	E8	A9	-1
30702	Bernard	Guild President	9C	E8	A9	-1
30703	Colin	Guild President	9C	E8	A9	-1
30704	Garvarentz	High Prefect 	9C	E8	A9	-1
30705	Chakiris	Prefect	9C	E8	A9	-1
30706	Lazenby	Seer	9C	E8	A9	-1
30707	Raigen	Captain	9C	E8	A9	-1
30708	Nasign	Guard	9C	E8	A9	-1
30709	Norton	Guard	9C	E8	A9	-1
30710	Weston	Guard	9C	E8	A9	-1
30711	Byron	Guard	9C	E8	A9	-1
30712	Makhis	Guard	9C	E8	A9	-1
30713	Gardner	Guard	9C	E8	A9	-1
30714	Paros	Guard	9C	E8	A9	-1
30715	Marina	Magister	9C	E8	A9	-1
30716	Cecile	Gatekeeper	9C	E8	A9	-1
30717	Gauen	Magister	9C	E8	A9	-1
30718	Joan	Magister	9C	E8	A9	-1
30719	Mariell	Gatekeeper	9C	E8	A9	-1
30720	Kaiena	Magister	9C	E8	A9	-1
30721	Ladd	Magister	9C	E8	A9	-1
30722	Merian	Gatekeeper	9C	E8	A9	-1
30723	Roy	Captain	9C	E8	A9	-1
30724	Tavillian	Guard	9C	E8	A9	-1
30725	Yening	Guard	9C	E8	A9	-1
30726	Tebose	Guard	9C	E8	A9	-1
30727	Verona	Gatekeeper	9C	E8	A9	-1
30728	Leirynn	Militiaman	9C	E8	A9	-1
30729	Borys	Drunkard	9C	E8	A9	-1
30730	Jax	Bodyguard	9C	E8	A9	-1
30731	Martin	Pet Manager	9C	E8	A9	-1
30732	Ol Mahum Pilgrim		9C	E8	A9	-1
30733	Guard		9C	E8	A9	-1
30734	Supply Box On Wharf		9C	E8	A9	-1
30735	Sophya	Mercenary Captain	9C	E8	A9	-1
30736	Redfoot	Mercenary	9C	E8	A9	-1
30737	Morgan	Guildsman	9C	E8	A9	-1
30738	Matild	Alchemist	9C	E8	A9	-1
30739	Keltir	Royal Servant 	9C	E8	A9	-1
30740	Toad	Royal Servant 	9C	E8	A9	-1
30741	Rabbit	Royal Servant 	9C	E8	A9	-1
30742	Rupina	Fairy of Love	9C	E8	A9	-1
30743	Wisdom Chest		9C	E8	A9	-1
30744	Grey	Guild Member	9C	E8	A9	-1
30745	Tor	Guild Member	9C	E8	A9	-1
30746	Cybellin		9C	E8	A9	-1
30747	Mimyu	Fairy	9C	E8	A9	-1
30748	Exarion	Drake	9C	E8	A9	-1
30749	Zwov	Drake	9C	E8	A9	-1
30750	Kalibran	Drake	9C	E8	A9	-1
30751	Suzet	Wyrm	9C	E8	A9	-1
30752	Shamhai	Wyrm	9C	E8	A9	-1
30753	Gabrielle		9C	E8	A9	-1
30754	Gilmore	Antharas Watchman	9C	E8	A9	-1
30755	Theodric	Antharas Watchman	9C	E8	A9	-1
30756	Sir Kristof Rodemai		9C	E8	A9	-1
30757	Statue Of Offering		9C	E8	A9	-1
30758	Athrea	Witch	9C	E8	A9	-1
30759	Kalis	Witch	9C	E8	A9	-1
30760	Sir Gustav Athebaldt		9C	E8	A9	-1
30761	Corpse Of Fritz		9C	E8	A9	-1
30762	Corpse Of Lutz		9C	E8	A9	-1
30763	Corpse Of Kurtz		9C	E8	A9	-1
30764	Balthazar		9C	E8	A9	-1
30765	Imperial Coffer		9C	E8	A9	-1
30766	Cleo	Witch	9C	E8	A9	-1
30767	Auctioneer		9C	E8	A9	-1
30768	Auctioneer		9C	E8	A9	-1
30769	Auctioneer		9C	E8	A9	-1
30770	Auctioneer		9C	E8	A9	-1
30771	Auctioneer		9C	E8	A9	-1
30772	Wilson	Clan Hall Gatekeeper	9C	E8	A9	-1
30773	Todd	Clan Hall Gatekeeper	9C	E8	A9	-1
30827	Lundy	Pet Manager 	9C	E8	A9	-1
30828	Waters	Pet Manager 	9C	E8	A9	-1
30829	Cooper	Pet Manager 	9C	E8	A9	-1
30830	Joey	Pet Manager 	9C	E8	A9	-1
30831	Nelson	Pet Manager 	9C	E8	A9	-1
30832	Hardin		9C	E8	A9	-1
30833	Kaspar	Magister	9C	E8	A9	-1
30834	Cema	Magic Trader	9C	E8	A9	-1
30835	Icarus	Lich King	9C	E8	A9	-1
30836	Minerva	Gatekeeper	9C	E8	A9	-1
30837	Woodrow	Trader	9C	E8	A9	-1
30838	Woodley	Trader	9C	E8	A9	-1
30839	Holly	Trader	9C	E8	A9	-1
30840	Lorenzo	Trader	9C	E8	A9	-1
30841	Carson	Trader	9C	E8	A9	-1
30842	Alexis	Trader	9C	E8	A9	-1
30843	Romp	Warehouse Freightman	9C	E8	A9	-1
30844	Walderal	Warehouse Keeper	9C	E8	A9	-1
30845	Klump	Warehouse Chief 	9C	E8	A9	-1
30846	Wilbert	Blacksmith	9C	E8	A9	-1
30847	Ferris	Head Blacksmith	9C	E8	A9	-1
30848	Elisa	Gatekeeper	9C	E8	A9	-1
30849	Sedrick	Grand Master	9C	E8	A9	-1
30850	Aiken	Master	9C	E8	A9	-1
30851	Kendra	Master	9C	E8	A9	-1
30852	Sinden	Master	9C	E8	A9	-1
30853	Raien	Master	9C	E8	A9	-1
30854	Drikiyan	Grand Magister	9C	E8	A9	-1
30855	Desmond	Magister	9C	E8	A9	-1
30856	Winonin	Magister	9C	E8	A9	-1
30857	Orven	High Priest	9C	E8	A9	-1
30858	Ross	Priest	9C	E8	A9	-1
30859	Vivyan	Priestess	9C	E8	A9	-1
30860	Flownia	Priestess	9C	E8	A9	-1
30861	Leonard	Priest	9C	E8	A9	-1
30862	Oltlin	Grand Master	9C	E8	A9	-1
30863	Ghest	Master	9C	E8	A9	-1
30864	Hanellin	Magister	9C	E8	A9	-1
30865	Ladanza	High Prefect 	9C	E8	A9	-1
30866	Marestella	Prefect	9C	E8	A9	-1
30867	Reva	Seer	9C	E8	A9	-1
30868	Sir Eric Rodemai		9C	E8	A9	-1
30869	Lemper	Pet Manager	9C	E8	A9	-1
30870	Kurtiz	Captain	9C	E8	A9	-1
30871	Bret	Guard	9C	E8	A9	-1
30872	Conroy	Guard	9C	E8	A9	-1
30873	Coleman	Guard	9C	E8	A9	-1
30874	Aldis	Guard	9C	E8	A9	-1
30875	Carlton	Guard	9C	E8	A9	-1
30876	Eastan	Guard	9C	E8	A9	-1
30877	Grayson	Guard	9C	E8	A9	-1
30878	Angelina	Gatekeeper	9C	E8	A9	-1
30879	Felton	Wharf Manager	9C	E8	A9	-1
30880	Viktor Van Dake	Border Outpost Captain	9C	E8	A9	-1
30881	Sanders	Border Outpost Aide	9C	E8	A9	-1
30882	Frontier Guard		9C	E8	A9	-1
30883	Frontier Guard		9C	E8	A9	-1
30884	Frontier Guard		9C	E8	A9	-1
30885	Frontier Guard		9C	E8	A9	-1
30886	Frontier Guard		9C	E8	A9	-1
30887	Frontier Guard		9C	E8	A9	-1
30888	Frontier Guard		9C	E8	A9	-1
30889	Frontier Guard		9C	E8	A9	-1
30890	Espen	Trader	9C	E8	A9	-1
30891	Verona	Trader	9C	E8	A9	-1
30892	Enverun	Trader	9C	E8	A9	-1
30893	Payel	Trader	9C	E8	A9	-1
30894	Natools	Warehouse Chief 	9C	E8	A9	-1
30895	Kluck	Warehouse Freightman	9C	E8	A9	-1
30896	Mia	Warehouse Keeper	9C	E8	A9	-1
30897	Roman	Head Blacksmith	9C	E8	A9	-1
30898	Morning	Blacksmith	9C	E8	A9	-1
30899	Flauen	Gatekeeper	9C	E8	A9	-1
30900	Marcus	Grand Master	9C	E8	A9	-1
30901	Arti	Master	9C	E8	A9	-1
30902	Karuna	Master	9C	E8	A9	-1
30903	Traus	Master	9C	E8	A9	-1
30904	Naiel	Master	9C	E8	A9	-1
30905	Squillari	High Priest	9C	E8	A9	-1
30906	Ranton	Priest	9C	E8	A9	-1
30907	Minevia	Magister	9C	E8	A9	-1
30908	Tanios	Priest	9C	E8	A9	-1
30909	Anabel	Magister	9C	E8	A9	-1
30910	Xairakin	Grand Master	9C	E8	A9	-1
30911	Brikus	Master	9C	E8	A9	-1
30912	Xenovia	Magister	9C	E8	A9	-1
30913	Tushku	High Prefect 	9C	E8	A9	-1
30914	Sorbo	Prefect	9C	E8	A9	-1
30915	Takina	Seer	9C	E8	A9	-1
30916	Gosta	Captain	9C	E8	A9	-1
30917	Dupuis	Guard	9C	E8	A9	-1
30918	Kent	Guard	9C	E8	A9	-1
30919	Rodic	Guard	9C	E8	A9	-1
30920	Kraisen	Guard	9C	E8	A9	-1
30921	Timos	Guard	9C	E8	A9	-1
30922	Cage	Guard	9C	E8	A9	-1
30923	Dunst	Guard	9C	E8	A9	-1
30924	Nedy	Wharf Manager	9C	E8	A9	-1
30925	Morelyn	High Priestess	9C	E8	A9	-1
30926	Restina	Priestess	9C	E8	A9	-1
30927	Alicia	Priestess	9C	E8	A9	-1
30928	Fenster	Mercenary	9C	E8	A9	-1
30929	Patrin	Antique Dealer	9C	E8	A9	-1
30930	Rogent	Antique Appraiser	9C	E8	A9	-1
30931	Bentley		9C	E8	A9	-1
30932	Benica		9C	E8	A9	-1
30933	Braki		9C	E8	A9	-1
30934	Marsha	Collector	9C	E8	A9	-1
30935	Trumpin	Collector	9C	E8	A9	-1
30936	Malcom1	Frog Prince	9C	E8	A9	-1
30937	Malcom2	Wild Boar Prince	9C	E8	A9	-1
30938	Malcom3	Orc Prince	9C	E8	A9	-1
30939	Malcom4	Prince of Darkness	9C	E8	A9	-1
30940	Malcom5	Gremlin Prince	9C	E8	A9	-1
30941	Malcom6	Prince of Wild Beast	9C	E8	A9	-1
30942	Malcom7	Monster Eye Prince	9C	E8	A9	-1
30943	Malcom8	Rabbit Prince	9C	E8	A9	-1
30944	Malcom9	Human Prince	9C	E8	A9	-1
30945	Malcom10	Prince	9C	E8	A9	-1
30946	Lucianne Tanford		9C	E8	A9	-1
30947	Rerikya		9C	E8	A9	-1
30948	Meridien		9C	E8	A9	-1
30949	Keplon	Researcher	9C	E8	A9	-1
30950	Euclie	Researcher	9C	E8	A9	-1
30951	Pithgon	Researcher	9C	E8	A9	-1
30952	Dimensional Vortex 1		9C	E8	A9	-1
30953	Dimensional Vortex 2		9C	E8	A9	-1
30954	Dimensional Vortex 3		9C	E8	A9	-1
30955	Gillian's Revenant		9C	E8	A9	-1
30956	Nanarin	Musician	9C	E8	A9	-1
30957	Swan	Bard	9C	E8	A9	-1
30958	Galion		9C	E8	A9	-1
30959	Barbado	Musician	9C	E8	A9	-1
30960	Beer Chest		9C	E8	A9	-1
30961	Cloth Chest		9C	E8	A9	-1
30962	Statue of Water		9C	E8	A9	-1
30963	Statue of Fire		9C	E8	A9	-1
30964	Statue of Wind		9C	E8	A9	-1
30965	Statue of Earth		9C	E8	A9	-1
30966	Statue of Darkness		9C	E8	A9	-1
30967	Statue of Light		9C	E8	A9	-1
30968	Jennifer	Lady Orc	9C	E8	A9	-1
30969	Iason Heine		9C	E8	A9	-1
30970	Dorothy	Locksmith 	9C	E8	A9	-1
30971	Orpheus	Mad Doctor 	9C	E8	A9	-1
30972	Orpheus Resurrecter		9C	E8	A9	-1
30973	Medium Jar		9C	E8	A9	-1
30974	Oliver	Resurrected Adventurer	9C	E8	A9	-1
30975	Clarine	Resurrected Adventurer	9C	E8	A9	-1
30976	Resurrected Town Maiden		9C	E8	A9	-1
30977	Holy Ark of Secrecy1		9C	E8	A9	-1
30978	Holy Ark of Secrecy2		9C	E8	A9	-1
30979	Holy Ark of Secrecy3		9C	E8	A9	-1
30980	Ark Guardian's Corpse		9C	E8	A9	-1
30981	Black Judge		9C	E8	A9	-1
30982	Sleeping Ant Larva1		9C	E8	A9	-1
30983	Sleeping Ant Larva2		9C	E8	A9	-1
30984	Sleeping Ant Larva3		9C	E8	A9	-1
30985	Sleeping Ant Larva4		9C	E8	A9	-1
30986	Sleeping Ant Larva5		9C	E8	A9	-1
30987	Sleeping Ant Larva6		9C	E8	A9	-1
30988	Verce	Leathersmith 	9C	E8	A9	-1
30989	Chest of Bifrons		9C	E8	A9	-1
30990	Lottery Ticket Seller		9C	E8	A9	-1
30991	Lottery Ticket Seller		9C	E8	A9	-1
30992	Lottery Ticket Seller		9C	E8	A9	-1
30993	Lottery Ticket Seller		9C	E8	A9	-1
30994	Lottery Ticket Seller		9C	E8	A9	-1
30995	Race Manager		9C	E8	A9	-1
31001	Claudia Athebalt		9C	E8	A9	-1
31002	Reorin	Maestro	9C	E8	A9	-1
31003	Here I Come		9C	E8	A9	-1
31004	Half Moon Love		9C	E8	A9	-1
31005	Everlasting		9C	E8	A9	-1
31006	Dark Side of the Moon		9C	E8	A9	-1
31007	Wind Rider		9C	E8	A9	-1
31008	Shooting Star		9C	E8	A9	-1
31009	Cyclone Thunder		9C	E8	A9	-1
31010	Hungry Baby		9C	E8	A9	-1
31011	Salty Dog		9C	E8	A9	-1
31012	Raging Revolution		9C	E8	A9	-1
31013	Valentine Blue		9C	E8	A9	-1
31014	Light My Fire		9C	E8	A9	-1
31015	Red Bullet		9C	E8	A9	-1
31016	Shining Silver		9C	E8	A9	-1
31017	Over the top		9C	E8	A9	-1
31018	Royal Straight		9C	E8	A9	-1
31019	All Seven		9C	E8	A9	-1
31020	Nasty Green		9C	E8	A9	-1
31021	Shortcut		9C	E8	A9	-1
31022	Typhoon Tiger		9C	E8	A9	-1
31023	Red Hot		9C	E8	A9	-1
31024	Galaxy Express		9C	E8	A9	-1
31025	Best Condition		9C	E8	A9	-1
31026	Albatross		9C	E8	A9	-1
31027	Coffer of the Dead		9C	E8	A9	-1
31028	Chest of Kernon		9C	E8	A9	-1
31029	Chest of Golkonda		9C	E8	A9	-1
31030	Chest of Hallate		9C	E8	A9	-1
31031	Broadcasting Tower		9C	E8	A9	-1
31032	Guard		9C	E8	A9	-1
31033	Sentinel		9C	E8	A9	-1
31034	Sentry		9C	E8	A9	-1
31035	Defender		9C	E8	A9	-1
31036	Centurion		9C	E8	A9	-1
31042	Kantabilon	Melody Maestro	9C	E8	A9	-1
31043	Octavia	Melody Maestro	9C	E8	A9	-1
31044	Galman	Valley Trader	9C	E8	A9	-1
31045	Kitzka	Valley Trader	9C	E8	A9	-1
31046	Marsden	Symbol Maker	9C	E8	A9	-1
31047	Kell	Symbol Maker	9C	E8	A9	-1
31048	McDermott	Symbol Maker	9C	E8	A9	-1
31049	Pepper	Symbol Maker	9C	E8	A9	-1
31050	Thora	Symbol Maker	9C	E8	A9	-1
31051	Keach	Symbol Maker	9C	E8	A9	-1
31052	Heid	Symbol Maker	9C	E8	A9	-1
31053	Kidder	Symbol Maker	9C	E8	A9	-1
31067	Rood	Pet Manager	9C	E8	A9	-1
31074	Corpse of Hutaku		9C	E8	A9	-1
31075	Sales Cat of Ivory Tower		9C	E8	A9	-1
31076	Newbie Guide		9C	E8	A9	-1
31077	Newbie Guide		9C	E8	A9	-1
31078	Priest of Dawn		9C	E8	A9	-1
31079	Priest of Dawn		9C	E8	A9	-1
31080	Priest of Dawn		9C	E8	A9	-1
31081	Priest of Dawn		9C	E8	A9	-1
31082	Priest of Dawn		9C	E8	A9	-1
31083	Priest of Dawn		9C	E8	A9	-1
31084	Priest of Dawn		9C	E8	A9	-1
31085	Dusk Priestess		9C	E8	A9	-1
31086	Dusk Priestess		9C	E8	A9	-1
31087	Dusk Priestess		9C	E8	A9	-1
31088	Dusk Priestess		9C	E8	A9	-1
31089	Dusk Priestess		9C	E8	A9	-1
31090	Dusk Priestess		9C	E8	A9	-1
31091	Dusk Priestess		9C	E8	A9	-1
31092	Black Marketeer of Mammon		9C	E8	A9	-1
31093	Preacher of Doom		9C	E8	A9	-1
31094	Orator of Revelations		9C	E8	A9	-1
31095	Gatekeeper Ziggurat		9C	E8	A9	-1
31096	Gatekeeper Ziggurat		9C	E8	A9	-1
31097	Gatekeeper Ziggurat		9C	E8	A9	-1
31098	Gatekeeper Ziggurat		9C	E8	A9	-1
31099	Gatekeeper Ziggurat		9C	E8	A9	-1
31100	Gatekeeper Ziggurat		9C	E8	A9	-1
31101	Gatekeeper Ziggurat		9C	E8	A9	-1
31102	Gatekeeper Ziggurat		9C	E8	A9	-1
31103	Gatekeeper Ziggurat		9C	E8	A9	-1
31104	Gatekeeper Ziggurat		9C	E8	A9	-1
31105	Gatekeeper Ziggurat		9C	E8	A9	-1
31106	Gatekeeper Ziggurat		9C	E8	A9	-1
31107	Gatekeeper Ziggurat		9C	E8	A9	-1
31108	Gatekeeper Ziggurat		9C	E8	A9	-1
31109	Gatekeeper Ziggurat		9C	E8	A9	-1
31110	Gatekeeper Ziggurat		9C	E8	A9	-1
31111	Gatekeeper Spirit		9C	E8	A9	-1
31112	Gatekeeper Spirit		9C	E8	A9	-1
31113	Merchant of Mammon		9C	E8	A9	-1
31114	Gatekeeper Ziggurat		9C	E8	A9	-1
31115	Gatekeeper Ziggurat		9C	E8	A9	-1
31116	Gatekeeper Ziggurat		9C	E8	A9	-1
31117	Gatekeeper Ziggurat		9C	E8	A9	-1
31118	Gatekeeper Ziggurat		9C	E8	A9	-1
31119	Gatekeeper Ziggurat		9C	E8	A9	-1
31120	Gatekeeper Ziggurat		9C	E8	A9	-1
31121	Gatekeeper Ziggurat		9C	E8	A9	-1
31122	Gatekeeper Ziggurat		9C	E8	A9	-1
31123	Gatekeeper Ziggurat		9C	E8	A9	-1
31124	Gatekeeper Ziggurat		9C	E8	A9	-1
31125	Gatekeeper Ziggurat		9C	E8	A9	-1
31126	Blacksmith of Mammon		9C	E8	A9	-1
31127	Festival Guide	Level 31 and Below	9C	E8	A9	-1
31128	Festival Guide	Level 42 and Below	9C	E8	A9	-1
31129	Festival Guide	Level 53 and Below	9C	E8	A9	-1
31130	Festival Guide	Level 64 and Below	9C	E8	A9	-1
31131	Festival Guide	No Level Limit	9C	E8	A9	-1
31132	Festival Witch		9C	E8	A9	-1
31133	Festival Witch		9C	E8	A9	-1
31134	Festival Witch		9C	E8	A9	-1
31135	Festival Witch		9C	E8	A9	-1
31136	Festival Witch		9C	E8	A9	-1
31137	Festival Guide	Level 31 and Below	9C	E8	A9	-1
31138	Festival Guide	Level 42 and Below	9C	E8	A9	-1
31139	Festival Guide	Level 53 and Below	9C	E8	A9	-1
31140	Festival Guide	Level 64 and Below	9C	E8	A9	-1
31141	Festival Guide	No Level Limit	9C	E8	A9	-1
31142	Festival Witch		9C	E8	A9	-1
31143	Festival Witch		9C	E8	A9	-1
31144	Festival Witch		9C	E8	A9	-1
31145	Festival Witch		9C	E8	A9	-1
31146	Festival Witch		9C	E8	A9	-1
31147	Sobling	Head Researcher	9C	E8	A9	-1
31148	Pirate's Chest		9C	E8	A9	-1
31149	Alchemist's Mixing Urn		9C	E8	A9	-1
31168	Priest of Dawn		9C	E8	A9	-1
31169	Dusk Priestess		9C	E8	A9	-1
31170	Crest of Dawn		9C	E8	A9	-1
31171	Crest of Dusk		9C	E8	A9	-1
31172	Preacher of Doom		9C	E8	A9	-1
31173	Orator of Revelations		9C	E8	A9	-1
31174	Preacher of Doom		9C	E8	A9	-1
31175	Orator of Revelations		9C	E8	A9	-1
31176	Preacher of Doom		9C	E8	A9	-1
31177	Orator of Revelations		9C	E8	A9	-1
31178	Preacher of Doom		9C	E8	A9	-1
31179	Orator of Revelations		9C	E8	A9	-1
31180	Preacher of Doom		9C	E8	A9	-1
31181	Orator of Revelations		9C	E8	A9	-1
31182	Preacher of Doom		9C	E8	A9	-1
31183	Orator of Revelations		9C	E8	A9	-1
31184	Preacher of Doom		9C	E8	A9	-1
31185	Orator of Revelations		9C	E8	A9	-1
31186	Preacher of Doom		9C	E8	A9	-1
31187	Orator of Revelations		9C	E8	A9	-1
31188	Preacher of Doom		9C	E8	A9	-1
31189	Orator of Revelations		9C	E8	A9	-1
31190	Preacher of Doom		9C	E8	A9	-1
31191	Orator of Revelations		9C	E8	A9	-1
31192	Preacher of Doom		9C	E8	A9	-1
31193	Orator of Revelations		9C	E8	A9	-1
31194	Preacher of Doom		9C	E8	A9	-1
31195	Orator of Revelations		9C	E8	A9	-1
31196	Preacher of Doom		9C	E8	A9	-1
31197	Orator of Revelations		9C	E8	A9	-1
31198	Preacher of Doom		9C	E8	A9	-1
31199	Orator of Revelations		9C	E8	A9	-1
31200	Preacher of Doom		9C	E8	A9	-1
31201	Orator of Revelations		9C	E8	A9	-1
31202	Maximus		9C	E8	A9	-1
31203	Moon Dancer		9C	E8	A9	-1
31204	Georgio		9C	E8	A9	-1
31205	Katz		9C	E8	A9	-1
31206	Ten Ten		9C	E8	A9	-1
31207	Sardinia		9C	E8	A9	-1
31208	La Grange		9C	E8	A9	-1
31209	Misty Rain		9C	E8	A9	-1
31210	Race Track Gatekeeper		9C	E8	A9	-1
31211	Race Track Guide		9C	E8	A9	-1
31212	Event Gatekeeper		9C	E8	A9	-1
31213	Event Gatekeeper		9C	E8	A9	-1
31214	Event Gatekeeper		9C	E8	A9	-1
31215	Event Gatekeeper		9C	E8	A9	-1
31216	Event Gatekeeper		9C	E8	A9	-1
31217	Event Gatekeeper		9C	E8	A9	-1
31218	Event Gatekeeper		9C	E8	A9	-1
31219	Event Gatekeeper		9C	E8	A9	-1
31220	Event Gatekeeper		9C	E8	A9	-1
31221	Event Gatekeeper		9C	E8	A9	-1
31222	Event Gatekeeper		9C	E8	A9	-1
31223	Event Gatekeeper		9C	E8	A9	-1
31224	Event Gatekeeper		9C	E8	A9	-1
31225	Arena Manager		9C	E8	A9	-1
31226	Arena Director		9C	E8	A9	-1
31227	Sprockets the Cat	Event Manager	9C	E8	A9	-1
31228	Roy the Cat	Event Manager	9C	E8	A9	-1
31229	Winnie the Cat	Event Manager	9C	E8	A9	-1
31230	Louie the Cat	Event Manager	9C	E8	A9	-1
31231	Preacher of Doom		9C	E8	A9	-1
31232	Preacher of Doom		9C	E8	A9	-1
31233	Preacher of Doom		9C	E8	A9	-1
31234	Preacher of Doom		9C	E8	A9	-1
31235	Preacher of Doom		9C	E8	A9	-1
31236	Preacher of Doom		9C	E8	A9	-1
31237	Preacher of Doom		9C	E8	A9	-1
31238	Preacher of Doom		9C	E8	A9	-1
31239	Preacher of Doom		9C	E8	A9	-1
31240	Preacher of Doom		9C	E8	A9	-1
31241	Preacher of Doom		9C	E8	A9	-1
31242	Preacher of Doom		9C	E8	A9	-1
31243	Preacher of Doom		9C	E8	A9	-1
31244	Preacher of Doom		9C	E8	A9	-1
31245	Preacher of Doom		9C	E8	A9	-1
31246	Preacher of Doom		9C	E8	A9	-1
31247	Orator of Revelations		9C	E8	A9	-1
31248	Orator of Revelations		9C	E8	A9	-1
31249	Orator of Revelations		9C	E8	A9	-1
31250	Orator of Revelations		9C	E8	A9	-1
31251	Orator of Revelations		9C	E8	A9	-1
31252	Orator of Revelations		9C	E8	A9	-1
31253	Orator of Revelations		9C	E8	A9	-1
31254	Orator of Revelations		9C	E8	A9	-1
31255	Sprockets the Cat	Event Manager	9C	E8	A9	-1
31256	Leon	Trader	9C	E8	A9	-1
31257	Veronica	Trader	9C	E8	A9	-1
31258	Helmut	Trader	9C	E8	A9	-1
31259	Janne	Trader	9C	E8	A9	-1
31260	Judith	Trader	9C	E8	A9	-1
31261	Renee	Trader	9C	E8	A9	-1
31262	Rupert	Trader	9C	E8	A9	-1
31263	Liesel	Trader	9C	E8	A9	-1
31264	Olsun	Symbol Maker	9C	E8	A9	-1
31265	Annette	Pet Manager	9C	E8	A9	-1
31266	Kaiser		9C	E8	A9	-1
31267	Lietta	Warehouse Keeper	9C	E8	A9	-1
31268	Hakon	Warehouse Keeper	9C	E8	A9	-1
31269	Mona	Warehouse Chief	9C	E8	A9	-1
31270	Stefano	Warehouse Freightman	9C	E8	A9	-1
31271	Hilda	Blacksmith	9C	E8	A9	-1
31272	Noel	Head Blacksmith	9C	E8	A9	-1
31273	Borodin	Blueprint Seller	9C	E8	A9	-1
31274	Fundin	Mineral Trader	9C	E8	A9	-1
31275	Tatiana	Gatekeeper	9C	E8	A9	-1
31276	Bernhard	Grand Master	9C	E8	A9	-1
31277	Felix	Master	9C	E8	A9	-1
31278	Bronwyn	Master	9C	E8	A9	-1
31279	Gregory	High Priest	9C	E8	A9	-1
31280	Bastian	Priest	9C	E8	A9	-1
31281	Cerenas	Priest	9C	E8	A9	-1
31282	Justin	Magister	9C	E8	A9	-1
31283	Alminas	Magister	9C	E8	A9	-1
31284	Elena	Spellbook Seller	9C	E8	A9	-1
31285	Samael	Grand Master	9C	E8	A9	-1
31286	Drakon	Master	9C	E8	A9	-1
31287	Kamilen	Magister	9C	E8	A9	-1
31288	Aklan	High Prefect	9C	E8	A9	-1
31289	Lakan	Prefect	9C	E8	A9	-1
31290	Skahi	Seer	9C	E8	A9	-1
31291	Terava	Amulet Seller	9C	E8	A9	-1
31292	Andrei	Captain	9C	E8	A9	-1
31293	Gunter	Guard	9C	E8	A9	-1
31294	Sven	Guard	9C	E8	A9	-1
31295	Henrik	Guard	9C	E8	A9	-1
31296	Cadmon	Guard	9C	E8	A9	-1
31297	Bayard	Guard	9C	E8	A9	-1
31298	Ulrich	Guard	9C	E8	A9	-1
31299	Eugen	Guard	9C	E8	A9	-1
31300	Drumond	Trader	9C	E8	A9	-1
31301	Nils	Trader	9C	E8	A9	-1
31302	Vladimir	Trader	9C	E8	A9	-1
31303	Alisha	Trader	9C	E8	A9	-1
31304	Astrid	Trader	9C	E8	A9	-1
31305	Candice	Trader	9C	E8	A9	-1
31306	Natasha	Trader	9C	E8	A9	-1
31307	Weber	Trader	9C	E8	A9	-1
31308	Achim	Symbol Maker	9C	E8	A9	-1
31309	Woods	Pet Manager	9C	E8	A9	-1
31310	Rafael		9C	E8	A9	-1
31311	Hugin	Warehouse Keeper	9C	E8	A9	-1
31312	Durin	Warehouse Keeper	9C	E8	A9	-1
31313	Lunin	Warehouse Keeper	9C	E8	A9	-1
31314	Donal	Warehouse Chief	9C	E8	A9	-1
31315	Daisy	Warehouse Freightman	9C	E8	A9	-1
31316	Vincenz	Blacksmith	9C	E8	A9	-1
31317	Lombert	Head Blacksmith	9C	E8	A9	-1
31318	Greta	Blueprint Seller	9C	E8	A9	-1
31319	Hans	Mineral Trader	9C	E8	A9	-1
31320	Ilyana	Gatekeeper	9C	E8	A9	-1
31321	Siegmund	Grand Master	9C	E8	A9	-1
31322	Erian	Master	9C	E8	A9	-1
31323	Beryl	Master	9C	E8	A9	-1
31324	Andromeda	Grand Master	9C	E8	A9	-1
31325	Themis	Master	9C	E8	A9	-1
31326	Lambac	High Prefect	9C	E8	A9	-1
